"","year","ADM0_CODE","ADM0_NAME","ADM1_CODE","ADM1_NAME","DISP_AREA","EXP1_YEAR","STATUS","STR1_YEAR","Shape_Area","Shape_Leng","pdsi_avg","pdsi_max","year1","month"
"387","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.089421928,-3.464705882,201806,"06"
"388","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-5.067240357,-3.464705882,201912,"12"
"389","2019",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-9.00686948,-3.464705882,201906,"06"
"390","2018",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-7.770929694,-3.464705882,201802,"02"
"391","2018",79,"Ethiopia",1237,"Tigray","NO",3000,"Member State",1994,4.332836054,16.70116389,-6.075866309,-3.464705882,201801,"01"
"392","2018",79,"Ethiopia",1237,"Tigray","NO",3000,"Member State",1994,4.332836054,16.70116389,-6.416321552,-3.464705882,201804,"04"
"393","2018",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-3.834432702,-3.464705882,201807,"07"
"394","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.86107747,-3.485294118,202209,"09"
"395","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.701777627,-3.495588235,202001,"01"
"396","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.972299288,-3.516176471,202007,"07"
"397","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.53346402,-3.526470588,202208,"08"
"398","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-4.303962869,-3.557352941,202101,"01"
"399","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-6.017692288,-3.567647059,201901,"01"
"400","2018",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-3.778150926,-3.567647059,201807,"07"
"401","2018",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-3.872051142,-3.567647059,201808,"08"
"402","2021",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-9.510165632,-3.567647059,202112,"12"
"403","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.4687951,-3.619117647,202002,"02"
"404","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.308312994,-3.639705882,202011,"11"
"405","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.419574996,-3.639705882,202211,"11"
"406","2018",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-4.014716589,-3.670588235,201801,"01"
"407","2018",79,"Ethiopia",1237,"Tigray","NO",3000,"Member State",1994,4.332836054,16.70116389,-6.253598866,-3.670588235,201802,"02"
"408","2018",79,"Ethiopia",1237,"Tigray","NO",3000,"Member State",1994,4.332836054,16.70116389,-6.001321285,-3.670588235,201805,"05"
"409","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.929280477,-3.691176471,202105,"05"
"410","2020",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-4.275866282,-3.701470588,202010,"10"
"411","2021",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-10.58364255,-3.742647059,202112,"12"
"412","2020",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-8.080955437,-3.763235294,202003,"03"
"413","2019",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-8.460794746,-3.773529412,201905,"05"
"414","2018",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-7.333728285,-3.773529412,201807,"07"
"415","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-6.16974178,-3.773529412,201902,"02"
"416","2019",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-7.525696515,-3.773529412,201902,"02"
"417","2019",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-9.184334012,-3.773529412,201907,"07"
"418","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-4.12261733,-3.804411765,202112,"12"
"419","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.300480467,-3.804411765,202212,"12"
"420","2020",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.14477304,-3.814705882,202006,"06"
"421","2020",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-5.25934782,-3.845588235,202001,"01"
"422","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-8.94378703,-3.876470588,201807,"07"
"423","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-8.593668889,-3.876470588,201808,"08"
"424","2020",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-8.05308844,-3.907352941,202004,"04"
"425","2019",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-9.234866504,-3.979411765,201905,"05"
"426","2022",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-10.18870858,-3.979411765,202201,"01"
"427","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.506350524,-4.010294118,202012,"12"
"428","2022",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-9.504252157,-4.020588235,202202,"02"
"429","2020",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-4.490895911,-4.020588235,202011,"11"
"430","2022",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-10.84659173,-4.072058824,202205,"05"
"431","2019",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-7.771771564,-4.082352941,201902,"02"
"432","2018",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-4.982669747,-4.082352941,201801,"01"
"433","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-4.383190923,-4.092647059,202201,"01"
"434","2022",79,"Ethiopia",1229,"Amhara","NO",3000,"Member State",1994,12.87963465,26.99781233,-10.06976028,-4.092647059,202205,"05"
"435","2022",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-11.72245853,-4.102941176,202204,"04"
"436","2020",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-7.864844933,-4.113235294,202005,"05"
"437","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.55974489,-4.164705882,202107,"07"
"438","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-6.928443719,-4.175,202110,"10"
"439","2019",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-9.070449861,-4.185294118,201904,"04"
"440","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-6.923267608,-4.288235294,201903,"03"
"441","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-5.788315384,-4.35,202102,"02"
"442","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.64538749,-4.380882353,202106,"06"
"443","2020",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-5.126267693,-4.380882353,202012,"12"
"444","2019",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-9.684770641,-4.391176471,201904,"04"
"445","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-7.610403153,-4.391176471,201812,"12"
"446","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.66269304,-4.411764706,202109,"09"
"447","2022",79,"Ethiopia",1237,"Tigray","NO",3000,"Member State",1994,4.332836054,16.70116389,-10.03148955,-4.422058824,202205,"05"
"448","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.81845515,-4.473529412,202101,"01"
"449","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-5.166331704,-4.494117647,201803,"03"
"450","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.3046584,-4.494117647,202103,"03"
"451","2019",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-9.378107712,-4.494117647,201908,"08"
"452","2018",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-7.831636797,-4.494117647,201801,"01"
"453","2022",79,"Ethiopia",1229,"Amhara","NO",3000,"Member State",1994,12.87963465,26.99781233,-10.19415267,-4.514705882,202206,"06"
"454","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.804776408,-4.597058824,202003,"03"
"455","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-8.518769945,-4.597058824,201809,"09"
"456","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-8.030262882,-4.597058824,201810,"10"
"457","2020",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-5.997505579,-4.597058824,202002,"02"
"458","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.80767691,-4.607352941,202108,"08"
"459","2020",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-4.782229242,-4.617647059,202007,"07"
"460","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.759151841,-4.679411765,202109,"09"
"461","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.240148633,-4.741176471,202111,"11"
"462","2020",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.96416759,-4.792647059,202005,"05"
"463","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-7.842187679,-4.802941176,201811,"11"
"464","2018",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.268472249,-4.802941176,201809,"09"
"465","2022",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-11.31841281,-4.854411765,202206,"06"
"466","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-5.833316785,-4.905882353,201801,"01"
"467","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-5.721833429,-4.905882353,201802,"02"
"468","2018",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.607890763,-4.905882353,201809,"09"
"469","2022",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-9.350834993,-4.916176471,202203,"03"
"470","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-6.794158526,-4.936764706,202101,"01"
"471","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-5.838174723,-5.317647059,201804,"04"
"472","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.335819203,-5.317647059,201808,"08"
"473","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-5.739494031,-5.420588235,201806,"06"
"474","2020",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.274409077,-5.451470588,202004,"04"
"475","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.00595112,-5.626470588,201805,"05"
"476","2020",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.563818555,-5.811764706,202003,"03"
"477","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-7.769122102,-5.832352941,201901,"01"
"478","2019",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-8.360907322,-6.141176471,201903,"03"
"479","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.410898415,-6.182352941,202110,"10"
"480","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.632342958,-6.244117647,201807,"07"
"481","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.05747669,-6.244117647,201911,"11"
"482","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.60452304,-6.316176471,202202,"02"
"483","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.402723155,-6.326470588,202208,"08"
"484","2022",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-11.17002995,-6.367647059,202206,"06"
"485","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.22319179,-6.419117647,202110,"10"
"486","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.10331615,-6.439705882,202204,"04"
"487","2020",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.675923238,-6.439705882,202005,"05"
"488","2022",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-10.21975354,-6.439705882,202204,"04"
"489","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.790692,-6.45,201910,"10"
"490","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-8.087836618,-6.45,201902,"02"
"491","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.393627324,-6.45,201908,"08"
"492","2022",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-11.72365279,-6.460294118,202207,"07"
"493","2020",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.736597455,-6.491176471,202006,"06"
"494","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.65178261,-6.532352941,202111,"11"
"495","2018",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.607775548,-6.552941176,201801,"01"
"496","2018",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.54055109,-6.552941176,201802,"02"
"497","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-7.849565649,-6.552941176,201904,"04"
"498","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.092413585,-6.552941176,201911,"11"
"499","2019",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-9.532277159,-6.552941176,201906,"06"
"500","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.55889082,-6.594117647,202104,"04"
"501","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.38680202,-6.625,202202,"02"
"502","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.238538239,-6.635294118,202102,"02"
"503","2018",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.709330031,-6.655882353,201803,"03"
"504","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.69980891,-6.676470588,202009,"09"
"505","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.77396009,-6.686764706,202010,"10"
"506","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.342285323,-6.697058824,202006,"06"
"507","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.72319367,-6.697058824,202201,"01"
"508","2022",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-10.03417701,-6.717647059,202203,"03"
"509","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.94708864,-6.738235294,202112,"12"
"510","2018",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.441461936,-6.758823529,201805,"05"
"511","2018",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.006715076,-6.758823529,201811,"11"
"512","2018",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-6.982365269,-6.758823529,201812,"12"
"513","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.372985202,-6.779411765,202102,"02"
"514","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.67133841,-6.851470588,202008,"08"
"515","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.64265072,-6.861764706,201809,"09"
"516","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.82828325,-6.861764706,202103,"03"
"517","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.531235697,-6.892647059,202112,"12"
"518","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.19516468,-6.913235294,202101,"01"
"519","2021",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.93966024,-6.913235294,202102,"02"
"520","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.4288385,-6.964705882,202012,"12"
"521","2018",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.245876853,-6.964705882,201811,"11"
"522","2018",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.202105485,-6.964705882,201812,"12"
"523","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.580214464,-6.964705882,202201,"01"
"524","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.39714816,-7.057352941,202004,"04"
"525","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-11.23038242,-7.057352941,202109,"09"
"526","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.643798481,-7.067647059,201906,"06"
"527","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.291460173,-7.067647059,201901,"01"
"528","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-10.69723048,-7.077941176,202005,"05"
"529","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.18525219,-7.098529412,202011,"11"
"530","2022",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-10.20930049,-7.160294118,202202,"02"
"531","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.498488949,-7.170588235,202109,"09"
"532","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-8.919990933,-7.170588235,201903,"03"
"533","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.634086725,-7.201470588,202107,"07"
"534","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.44360033,-7.211764706,202203,"03"
"535","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-12.66387098,-7.211764706,202207,"07"
"536","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.319997069,-7.222058824,202103,"03"
"537","2022",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-11.16366057,-7.242647059,202205,"05"
"538","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.529326442,-7.273529412,201905,"05"
"539","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.525585349,-7.273529412,201901,"01"
"540","2019",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-8.920827279,-7.273529412,201903,"03"
"541","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.403269167,-7.314705882,202203,"03"
"542","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.158795991,-7.376470588,201810,"10"
"543","2018",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.505284218,-7.376470588,201804,"04"
"544","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.119927514,-7.376470588,201907,"07"
"545","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.586637612,-7.376470588,201805,"05"
"546","2018",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.704510739,-7.376470588,201810,"10"
"547","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.804990272,-7.376470588,201910,"10"
"548","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.725563488,-7.479411765,201902,"02"
"549","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.060907789,-7.489705882,202202,"02"
"550","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.37062132,-7.510294118,202007,"07"
"551","2022",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-9.584101736,-7.520588235,202206,"06"
"552","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.815606042,-7.541176471,202105,"05"
"553","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.251888779,-7.541176471,202103,"03"
"554","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.276207841,-7.572058824,202207,"07"
"555","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.197234072,-7.582352941,201811,"11"
"556","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.624536955,-7.582352941,201906,"06"
"557","2018",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.774191435,-7.582352941,201810,"10"
"558","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.63892692,-7.582352941,201902,"02"
"559","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.663124224,-7.602941176,202104,"04"
"560","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.37507772,-7.675,202006,"06"
"561","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.399431334,-7.675,202208,"08"
"562","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.269498918,-7.685294118,201812,"12"
"563","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.03106039,-7.685294118,202005,"05"
"564","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.406902737,-7.685294118,201908,"08"
"565","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.792311424,-7.685294118,201909,"09"
"566","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.105009483,-7.685294118,201906,"06"
"567","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.251208314,-7.705882353,202209,"09"
"568","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.38987629,-7.747058824,202104,"04"
"569","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.018488628,-7.788235294,202204,"04"
"570","2019",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-9.662361504,-7.788235294,201904,"04"
"571","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.284343967,-7.85,202108,"08"
"572","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.377764597,-7.880882353,202103,"03"
