"","year","ADM0_CODE","ADM0_NAME","ADM1_CODE","ADM1_NAME","DISP_AREA","EXP1_YEAR","STATUS","STR1_YEAR","Shape_Area","Shape_Leng","pdsi_avg","pdsi_max","year1","month"
"530","2022",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-9.870429274,-5.514705882,202202,"02"
"531","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-5.997841356,-5.529411765,202109,"09"
"532","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-8.028558475,-5.529411765,201903,"03"
"533","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.191552465,-5.573529412,202107,"07"
"534","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.63371476,-5.588235294,202203,"03"
"535","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-13.37695854,-5.588235294,202207,"07"
"536","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-5.742852955,-5.602941176,202103,"03"
"537","2022",79,"Ethiopia",47678,"Oromia","NO",3000,"Member State",1994,26.46278672,56.27474495,-11.23380082,-5.632352941,202205,"05"
"538","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-7.470466345,-5.676470588,201905,"05"
"539","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.036550499,-5.676470588,201901,"01"
"540","2019",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-8.029753255,-5.676470588,201903,"03"
"541","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-5.861813096,-5.735294118,202203,"03"
"542","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.941137131,-5.823529412,201810,"10"
"543","2018",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.86469174,-5.823529412,201804,"04"
"544","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.314182163,-5.823529412,201907,"07"
"545","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-8.980910875,-5.823529412,201805,"05"
"546","2018",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.292158199,-5.823529412,201810,"10"
"547","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.435700388,-5.823529412,201910,"10"
"548","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.322233554,-5.970588235,201902,"02"
"549","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-6.801296842,-5.985294118,202202,"02"
"550","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.52945903,-6.014705882,202007,"07"
"551","2022",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-8.977288195,-6.029411765,202206,"06"
"552","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.450865774,-6.058823529,202105,"05"
"553","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.074126827,-6.058823529,202103,"03"
"554","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.108868344,-6.102941176,202207,"07"
"555","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.996048675,-6.117647059,201811,"11"
"556","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.035052792,-6.117647059,201906,"06"
"557","2018",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-6.391702051,-6.117647059,201810,"10"
"558","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-6.198467029,-6.117647059,201902,"02"
"559","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-6.233034606,-6.147058824,202104,"04"
"560","2020",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-11.53582531,-6.25,202006,"06"
"561","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.284901906,-6.25,202208,"08"
"562","2018",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.099284168,-6.264705882,201812,"12"
"563","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.7586577,-6.264705882,202005,"05"
"564","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-8.724146767,-6.264705882,201908,"08"
"565","2019",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-9.274730606,-6.264705882,201909,"09"
"566","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-6.864299261,-6.264705882,201906,"06"
"567","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.073154735,-6.294117647,202209,"09"
"568","2021",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.271251844,-6.352941176,202104,"04"
"569","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-6.740698039,-6.411764706,202204,"04"
"570","2019",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-9.089087862,-6.411764706,201904,"04"
"571","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.120491381,-6.5,202108,"08"
"572","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.253949425,-6.544117647,202103,"03"
"573","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.960429111,-6.544117647,202105,"05"
"574","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.065962386,-6.558823529,201909,"09"
"575","2022",79,"Ethiopia",1237,"Tigray","NO",3000,"Member State",1994,4.332836054,16.70116389,-10.38981652,-6.573529412,202206,"06"
"576","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.201597991,-6.602941176,202108,"08"
"577","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.015943113,-6.647058824,202212,"12"
"578","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-13.17185022,-6.661764706,202205,"05"
"579","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.40276823,-6.705882353,201901,"01"
"580","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.983544406,-6.705882353,201801,"01"
"581","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.13173844,-6.705882353,201802,"02"
"582","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.366827145,-6.705882353,201904,"04"
"583","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-11.46444647,-6.705882353,202107,"07"
"584","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.157169375,-6.705882353,201907,"07"
"585","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.411264924,-6.705882353,201908,"08"
"586","2019",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-9.917780546,-6.705882353,201905,"05"
"587","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.154122402,-6.705882353,202211,"11"
"588","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.629878314,-6.720588235,202105,"05"
"589","2022",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-13.20674834,-6.720588235,202206,"06"
"590","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.013349351,-6.75,202107,"07"
"591","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.192661458,-6.779411765,202110,"10"
"592","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.304667697,-6.794117647,202210,"10"
"593","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-12.35481923,-6.808823529,202110,"10"
"594","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.06668951,-6.852941176,201903,"03"
"595","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.425203877,-6.852941176,201907,"07"
"596","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-13.89443623,-6.882352941,202206,"06"
"597","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.785384329,-6.970588235,202106,"06"
"598","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.93539109,-7,201803,"03"
"599","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.11156944,-7,201903,"03"
"600","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.913204422,-7.014705882,202104,"04"
"601","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.360983901,-7.014705882,202112,"12"
"602","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.621767889,-7.102941176,202206,"06"
"603","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.467398478,-7.117647059,202111,"11"
"604","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.417721386,-7.117647059,202201,"01"
"605","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.115097492,-7.117647059,202207,"07"
"606","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.920019878,-7.132352941,202203,"03"
"607","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.088644548,-7.147058824,201907,"07"
"608","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.432883718,-7.147058824,201906,"06"
"609","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-7.597225966,-7.147058824,201905,"05"
"610","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.200048361,-7.191176471,202104,"04"
"611","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.743749017,-7.367647059,202106,"06"
"612","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.072820359,-7.441176471,201902,"02"
"613","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.291786652,-7.441176471,201906,"06"
"614","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.947956481,-7.441176471,201912,"12"
"615","2022",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-9.898175855,-7.455882353,202204,"04"
"616","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.845379319,-7.455882353,202109,"09"
"617","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.865834025,-7.485294118,202001,"01"
"618","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.872727487,-7.485294118,202212,"12"
"619","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-7.858523425,-7.558823529,202202,"02"
"620","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.68800043,-7.588235294,201804,"04"
"621","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-7.996014875,-7.602941176,202004,"04"
"622","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-12.09396309,-7.647058824,202108,"08"
"623","2022",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-13.82538194,-7.720588235,202205,"05"
"624","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.34417859,-7.735294118,201911,"11"
"625","2022",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-10.3624565,-7.735294118,202205,"05"
"626","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.90221454,-7.735294118,201905,"05"
"627","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.122172465,-7.764705882,202211,"11"
"628","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.138205709,-7.882352941,201904,"04"
"629","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.332260063,-7.955882353,202210,"10"
"630","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.345900285,-7.985294118,202002,"02"
"631","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.194979958,-8.029411765,201904,"04"
"632","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.225582242,-8.029411765,201905,"05"
"633","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.532050709,-8.029411765,202209,"09"
"634","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.517055774,-8.117647059,202003,"03"
"635","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.521310393,-8.161764706,202205,"05"
"636","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.04017622,-8.176470588,201908,"08"
"637","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-9.033101962,-8.294117647,202204,"04"
"638","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.978728124,-8.323529412,201910,"10"
"639","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.696962405,-8.382352941,202203,"03"
"640","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.029110477,-8.470588235,201903,"03"
"641","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.362678828,-8.470588235,201904,"04"
"642","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.330654946,-8.470588235,201909,"09"
"643","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-13.35167765,-8.544117647,202201,"01"
"644","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-9.740204533,-8.558823529,202206,"06"
"645","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-11.86991734,-8.794117647,202106,"06"
"646","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.207678416,-8.794117647,202204,"04"
"647","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.790621716,-8.911764706,201905,"05"
"648","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-13.69085538,-8.911764706,202111,"11"
"649","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.36154758,-8.911764706,202208,"08"
"650","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-13.32735104,-9.073529412,202202,"02"
"651","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-15.71682703,-9.352941176,202207,"07"
"652","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.781110111,-9.397058824,202207,"07"
"653","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-13.9524657,-9.411764706,202112,"12"
"654","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-13.77479325,-9.764705882,202203,"03"
"655","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-13.23446776,-9.867647059,202204,"04"
"656","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-10.5067843,-9.911764706,202205,"05"
"657","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-10.48180524,-10.20588235,202205,"05"
"658","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-14.64509436,-10.27941176,202205,"05"
"659","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-10.77965387,-10.5,202206,"06"
"660","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-16.08673893,-11.05882353,202206,"06"
